id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed.work	abstract
data/ALS/bringing-franklin-up-to-jack-clancy-9-3	doi	Bringing Franklin Up to Date : The Film of ‘My Brilliant Career’	Jack Clancy	Australian Literary Studies	9	3	1980-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/bringing-franklin-up-to-date-the-film-of-my-brilliant-career
data/ALS/bristow-practice-of-pastoral-empathy	doi	The Practice of Pastoral Empathy in Wordsworth’s Salisbury Plain Poems	Thomas Bristow	Australian Literary Studies	30	2	2015-06-30	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/the-practice-of-pastoral-empathy-in-wordsworths-salisbury-plain-poems
data/ALS/bruce-dawe-and-frank-mark-macleod-11-1	doi	Bruce Dawe and Frank Sargeson : Speaking in Other Voices	Mark Macleod	Australian Literary Studies	11	1	1983-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/bruce-dawe-and-frank-sargeson-speaking-in-other-voices
data/ALS/bruce-dawe-and-the-mark-macleod-9-2	doi	Bruce Dawe and the Americans	Mark Macleod	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/bruce-dawe-and-the-americans
data/ALS/brunton-stephens-as-literary-clement-semmler-2-2	doi	Brunton Stephens as Literary Critic	Clement Semmler	Australian Literary Studies	2	2	1965-12-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/brunton-stephens-as-literary-critic
data/ALS/building-an-archive-the-graeme-powell-18-3	doi	Building an Archive: The H.H. Richardson Papers in the National Library of Australia	Graeme Powell	Australian Literary Studies	18	3	1998-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/building-an-archive-the-hh-richardson-papers-in-the-national-library-of-australia
data/ALS/burglary-in-shady-hill-lars-andersson-22-4	doi	Burglary in Shady Hill and Sarsaparilla : The Politics of Conformity in White and Cheever	Lars Andersson	Australian Literary Studies	22	4	2006-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/burglary-in-shady-hill-and-sarsaparilla-the-politics-of-conformity-in-white-and-cheever
data/ALS/burke-and-wills-and-robert-sellick-5-2	doi	Burke and Wills and the Colonial Hero : Three Poems	Robert Sellick	Australian Literary Studies	5	2	1971-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/burke-and-wills-and-the-colonial-hero-three-poems
data/ALS/bush-a-possible-ged-martin-6-4	doi	‘Bush’ : A Possible English Dialect Origin for an Australian Term	Ged Martin	Australian Literary Studies	6	4	1974-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/bush-a-possible-english-dialect-origin-for-an-australian-term
data/ALS/bushranger-and-croppy-neil-gunson-2-3	doi	‘Bushranger’ and ‘Croppy’ : A Footnote to Convict Jargon and Euphemism	Neil Gunson	Australian Literary Studies	2	3	1966-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/bushranger-and-croppy-a-footnote-to-convict-jargon-and-euphemism
data/ALS/but-who-considers-woman-michael-sharkey-23-1	doi	‘But who considers woman day by day?’ : Australian Women Poets and World War I	Michael Sharkey	Australian Literary Studies	23	1	2007-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/but-who-considers-woman-day-by-day-australian-women-poets-and-world-war-i
data/ALS/by-what-sign-lyn-mccredden-18-2	doi	‘By What Sign / Are You Walking?’ : The Poetry of Judith Rodriguez	Lyn McCredden	Australian Literary Studies	18	2	1997-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/by-what-sign-are-you-walking-the-poetry-of-judith-rodriguez
data/ALS/byzantine-references-in-the-john-coates-11-4	doi	Byzantine References in ‘The Twyborn Affair’	John Coates	Australian Literary Studies	11	4	1984-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/byzantine-references-in-the-twyborn-affair
data/ALS/c-hartley-grattan-remembered-j-j-healy-17-3	doi	C. Hartley Grattan Remembered	J. J. Healy	Australian Literary Studies	17	3	1996-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/c-hartley-grattan-remembered
data/ALS/c-j-brennans-a-andrew-lynch-23-1	doi	C. J. Brennan’s A Chant of Doom : Australia’s Medieval War	Andrew Lynch	Australian Literary Studies	23	1	2007-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/c-j-brennans-a-chant-of-doom-australias-medieval-war
data/ALS/capricornia-recovering-the-russell-mcdougall-10-1	doi	Capricornia : Recovering the Imaginative Vision of a Polemical Novel	Russell McDougall	Australian Literary Studies	10	1	1981-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/capricornia-recovering-the-imaginative-vision-of-a-polemical-novel
data/ALS/capricornia-seasonal-diurnal-neil-mudge-9-2	doi	Capricornia : Seasonal, Diurnal and Colour Patterns	Neil Mudge	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/capricornia-seasonal-diurnal-and-colour-patterns
data/ALS/captain-james-cook-and-alan-frost-4-3	doi	Captain James Cook and the ‘Passage into the Dark’	Alan Frost	Australian Literary Studies	4	3	1970-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/captain-james-cook-and-the-passage-into-the-dark
data/ALS/careering-poetry-clive-faust-8-2	doi	Careering Poetry	Clive Faust	Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/careering-poetry
data/ALS/catherine-helen-spence-unitarian-robin-berwick-walker-5-1	doi	Catherine Helen Spence, Unitarian Utopian	Robin Berwick Walker	Australian Literary Studies	5	1	1971-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/catherine-helen-spence-unitarian-utopian
data/ALS/catherine-martin-writer-margaret-allen-13-2	doi	Catherine Martin, Writer : Her Life and Ideas	Margaret Allen	Australian Literary Studies	13	2	1987-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/catherine-martin-writer-her-life-and-ideas
data/ALS/celebrating-elizabeth-jolley-susan-sheridan-24-1	doi	Celebrating Elizabeth Jolley	Susan Sheridan	Australian Literary Studies	24	1	2009-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/celebrating-elizabeth-jolley
data/ALS/centre-of-fierceness-bill-ashcroft-7-2	doi	Centre of Fierceness : Francis Webb’s Vision of the Artist	Bill Ashcroft	Australian Literary Studies	7	2	1975-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/centre-of-fierceness-francis-webbs-vision-of-the-artist
data/ALS/challenging-history-making-realism-brenton-doecke-17-1	doi	Challenging History Making: Realism, Revolution and Utopia in The Timeless Land	Brenton Doecke	Australian Literary Studies	17	1	1995-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/challenging-history-making-realism-revolution-and-utopia-in-the-timeless-land
data/ALS/challenging-the-editing-of-anne-allingham-16-3	doi	Challenging the Editing of the Rachel Henning Letters	Anne Allingham	Australian Literary Studies	16	3	1994-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/challenging-the-editing-of-the-rachel-henning-letters
data/ALS/challenging-voices-tracing-heather-goodall-22-4	doi	Challenging Voices : Tracing the Problematic Role of Testimony in Political Change	Heather Goodall	Australian Literary Studies	22	4	2006-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/challenging-voices-tracing-the-problematic-role-of-testimony-in-political-change
data/ALS/charismatic-masculinity-in-david-don-randall-25-1	doi	Charismatic Masculinity in David Malouf’s Fiction	Don Randall	Australian Literary Studies	25	1	2010-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charismatic-masculinity-in-david-maloufs-fiction
data/ALS/charles-harpur-and-the-paul-kane-13-2	doi	Charles Harpur and the Myth of Origins	Paul Kane	Australian Literary Studies	13	2	1987-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-harpur-and-the-myth-of-origins
data/ALS/charles-harpurs-disfiguring-origins-philip-mead-14-3	doi	Charles Harpur’s Disfiguring Origins : Allegory in Colonial Poetry	Philip Mead	Australian Literary Studies	14	3	1990-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-harpurs-disfiguring-origins-allegory-in-colonial-poetry
data/ALS/charles-harpurs-midsummer-noon-noel-macainsh-8-4	doi	Charles Harpur’s ‘Midsummer Noon’ : A Structuralist Approach	Noel Macainsh	Australian Literary Studies	8	4	1978-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-harpurs-midsummer-noon-a-structuralist-approach
data/ALS/charles-harpurs-reputation-1853-1858-vijay-c-mishra-8-4	doi	Charles Harpur’s Reputation 1853-1858 : The Years of Controversy	Vijay C. Mishra	Australian Literary Studies	8	4	1978-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-harpurs-reputation-1853-1858-the-years-of-controversy
data/ALS/charles-reade-wilkie-collins-p-d-edwards-11-3	doi	Charles Reade, Wilkie Collins, and Marcus Clarke	P. D. Edwards	Australian Literary Studies	11	3	1984-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-reade-wilkie-collins-and-marcus-clarke
data/ALS/charles-rowcroft-an-john-b-shipley-3-2	doi	Charles Rowcroft : An Unpublished Memoir	John B. Shipley	Australian Literary Studies	3	2	1967-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-rowcroft-an-unpublished-memoir
data/ALS/charles-rowcroft-for-example-cecil-hadgraft-2-3	doi	Charles Rowcroft, For Example	Cecil Hadgraft	Australian Literary Studies	2	3	1966-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-rowcroft-for-example
data/ALS/charles-rowcroft-information-elaine-j-zinkhan-11-2	doi	Charles Rowcroft : Information, Corrections, Additions	Elaine J Zinkhan	Australian Literary Studies	11	2	1983-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/charles-rowcroft-information-corrections-additions
data/ALS/checklist-of-significant-historical-david-a-kent-12-2	doi	Checklist of Significant Historical Books and Articles, 1965-1985 on Australia’s Involvements in War	David A. Kent	Australian Literary Studies	12	2	1985-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/checklist-of-significant-historical-books-and-articles-1965-1985-on-australias-involvements-in-war
data/ALS/christina-stead-a-marianne-ehrhardt-9-4	doi	Christina Stead : A Checklist	Marianne Ehrhardt	Australian Literary Studies	9	4	1980-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-stead-a-checklist
data/ALS/christina-stead-an-christina-stead-6-3	doi	Christina Stead : An Interview	Christina Stead, Anne Whitehead	Australian Literary Studies	6	3	1974-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-stead-an-interview
data/ALS/christina-stead-michael-wilding-11-2	doi	Christina Stead	Michael Wilding	Australian Literary Studies	11	2	1983-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-stead
data/ALS/christina-steads-drama-of-denise-brown-13-2	doi	Christina Stead’s ‘Drama of the Person’	Denise Brown	Australian Literary Studies	13	2	1987-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-steads-drama-of-the-person
data/ALS/christina-steads-earliest-publications	doi	Christina Stead’s Earliest Publications 	Margaret Harris	Australian Literary Studies	31	6	2016-12-07	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-steads-earliest-publications
data/ALS/christina-steads-student-publications	doi	Christina Stead’s Student Publications	Christina Stead, Margaret Harris	Australian Literary Studies	31	6	2016-12-07	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christina-steads-student-publications
data/ALS/christine-townend-christine-townend-8-2	doi	Christine Townend	Christine Townend	Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christine-townend
data/ALS/christos-tsiolkas-and-the-andrew-mccann-25-1	doi	Christos Tsiolkas and the Pornographic Logic of Commodity Capitalism	Andrew McCann	Australian Literary Studies	25	1	2010-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/christos-tsiolkas-and-the-pornographic-logic-of-commodity-capitalism
data/ALS/clem-christensen-and-his-jenny-lee-21-3	doi	Clem Christensen and His Legacy	Jenny Lee	Australian Literary Studies	21	3	2004-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/clem-christensen-and-his-legacy
data/ALS/cloud-borne-angels-prophets-and-moira-gatens-28-3	doi	Cloud-Borne Angels, Prophets and the Old Woman’s Flower-Pot: Reading George Eliot’s Realism alongside Spinoza’s ‘beings of the imagination’	Moira Gatens	Australian Literary Studies	28	3	2013-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cloud-borne-angels-prophets-and-the-old-womans-flower-pot-reading-george-eliots-realism-alongside-spinozas-beings-of-the-imagination
data/ALS/cold-war-home-front-susan-sheridan-20-3	doi	Cold War, Home Front : Australian Women Writers and Artists in the 1950s	Susan Sheridan	Australian Literary Studies	20	3	2002-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cold-war-home-front-australian-women-writers-and-artists-in-the-1950s
data/ALS/colonial-australian-theatre-writers-veronica-kelly-18-1	doi	Colonial ‘Australian’ Theatre Writers: Cultural Authorship and the Case of Marcus Clarke’s ‘First’ Play	Veronica Kelly	Australian Literary Studies	18	1	1997-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonial-australian-theatre-writers-cultural-authorship-and-the-case-of-marcus-clarkes-first-play
data/ALS/colonial-gothic-morbid-andrew-mccann-19-4	doi	Colonial Gothic : Morbid Anatomy, Commodification and Critique in Marcus Clarke’s ‘The Mystery of Major Molineux’	Andrew McCann	Australian Literary Studies	19	4	2000-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonial-gothic-morbid-anatomy-commodification-and-critique-in-marcus-clarkes-the-mystery-of-major-molineux
data/ALS/colonial-history-and-post-colonial-leigh-dale-19-1	doi	Colonial History and Post-Colonial Fiction : The Writing of Thea Astley	Leigh Dale	Australian Literary Studies	19	1	1999-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonial-history-and-post-colonial-fiction-the-writing-of-thea-astley
data/ALS/colonial-literature-for-colonial-pauline-kirk-5-2	doi	‘Colonial Literature for Colonial Readers!’	Pauline Kirk	Australian Literary Studies	5	2	1971-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonial-literature-for-colonial-readers
data/ALS/colonial-violence-and-forgotten-rachael-weaver-24-2	doi	Colonial Violence and Forgotten Fiction	Rachael Weaver	Australian Literary Studies	24	2	2009-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonial-violence-and-forgotten-fiction
data/ALS/colonialism-racial-violence-and-maureen-clark-30-1	doi	Colonialism, Racial Violence and Loss: *The Chant of Jimmie Blacksmith* and *The Roving Party*	Maureen Clark	Australian Literary Studies	30		2015-05-30	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/colonialism-racial-violence-and-loss-the-chant-of-jimmie-blacksmith-and-the-roving-party
data/ALS/commonwealth-patronage-for-a-ann-mari-jordens-10-4	doi	Commonwealth Patronage for a Patron’s Daughters	Ann-Mari Jordens	Australian Literary Studies	10	4	1982-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/commonwealth-patronage-for-a-patrons-daughters
data/ALS/composing-emrayuelaem-the-musical-adriana-verdie-29-1-2	doi	Composing <em>Rayuela</em>: The Musical Element in Julio Corrazar’s Narrative	Adriana Verdie	Australian Literary Studies	29	1-2	2014-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/composing-emrayuelaem-the-musical-element-in-julio-corrazars-narrative
data/ALS/composing-the-self-dunya-lindsey-22-2	doi	‘Composing the Self’ : Metaphors of Creativity in Henry Handel Richardson’s Myself When Young	Dunya Lindsey	Australian Literary Studies	22	2	2005-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/composing-the-self-metaphors-of-creativity-in-henry-handel-richardsons-myself-when-young
data/ALS/conceptual-poetry-nonconceptual-poetry-thomas-ford-28-3	doi	Conceptual Poetry, Nonconceptual Poetry, Postconceptual Poetry	Thomas Ford	Australian Literary Studies	28	3	2013-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/conceptual-poetry-nonconceptual-poetry-postconceptual-poetry
data/ALS/concrete-poetry-a-peter-murphy-8-2	doi	Concrete Poetry : A Form In Search of Its Selves	Peter Murphy	Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/concrete-poetry-a-form-in-search-of-its-selves
data/ALS/contemporary-poetry-and-the-lyn-mccredden-23-2	doi	Contemporary Poetry and the Sacred: Vincent Buckley, Les Murray and Samuel Wagon Watson	Lyn McCredden	Australian Literary Studies	23	2	2007-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/contemporary-poetry-and-the-sacred
data/ALS/contesting-enslavement-marriage-stephen-garton-20-4	doi	Contesting Enslavement : Marriage, Manhood and My Brilliant Career	Stephen Garton	Australian Literary Studies	20	4	2002-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/contesting-enslavement-marriage-manhood-and-my-brilliant-career
data/ALS/contour-line-by-contour-landscape-martin-leer-16-3	doi	‘Contour-Line by Contour’: Landscape Change as an Index of History in the Poetry of Les Murray	Martin Leer	Australian Literary Studies	16	3	1994-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/contour-line-by-contour-landscape-change-as-an-index-of-history-in-the-poetry-of-les-murray
data/ALS/conversations-at-rochester-road-carmel-bird-21-3	doi	Conversations at Rochester Road : Carmel Bird Discusses Her Writing with Shirley Walker	Carmel Bird, Shirley Walker	Australian Literary Studies	21	3	2004-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/conversations-at-rochester-road-carmel-bird-discusses-her-writing-with-shirley-walker
data/ALS/convict-legends-australian-legends-laurie-hergenhan-9-3	doi	Convict Legends, Australian Legends : Price Warung, the Palmers and Others, 1927-1970	Laurie Hergenhan	Australian Literary Studies	9	3	1980-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/convict-legends-australian-legends-price-warung-the-palmers-and-others-1927-1970
data/ALS/cooper-cather-prichard-pioneer-the-chronotope-of-settler-colonialism	doi	Cooper, Cather, Prichard, 'Pioneer': The Chronotope of Settler Colonialism	Tony Hughes-d'Aeth	Australian Literary Studies	31	3	2016-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cooper-cather-prichard-pioneer-the-chronotope-of-settler-colonialism
data/ALS/coppin-how-great-helen-oppenheim-3-2	doi	Coppin - How Great? Alec Bagot’s ‘Father of the Australian Theatre’	Helen Oppenheim	Australian Literary Studies	3	2	1967-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/coppin-how-great-alec-bagots-father-of-the-australian-theatre
data/ALS/correction-note-4-4	doi	Correction Note		Australian Literary Studies	4	4	1970-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correction-note
data/ALS/correspondence-cecil-hadgraft-7-4	doi	Correspondence	Cecil Hadgraft	Australian Literary Studies	7	4	1976-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence
data/ALS/correspondence-clement-semmler-7-3	doi	Correspondence	Clement Semmler	Australian Literary Studies	7	3	1976-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence1234
data/ALS/correspondence-hal-porter-9-1	doi	Correspondence	Hal Porter	Australian Literary Studies	9	1	1979-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence123
data/ALS/correspondence-mona-brand-peter-fitzpatrick-12-3	doi	Correspondence	Mona Brand, Peter Fitzpatrick	Australian Literary Studies	12	3	1986-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence12
data/ALS/correspondence-richard-walsh-shirley-walker-12-3	doi	Correspondence	Shirley Walker, Richard Walsh	Australian Literary Studies	12	3	1986-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence1
data/ALS/correspondence-thomas-shapcott-9-4	doi	Correspondence	Thomas Shapcott	Australian Literary Studies	9	4	1980-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/correspondence12345
data/ALS/cosmopolitanism-sovereignty-and-medievalism-john-ganim-26-3-4	doi	Cosmopolitanism, Sovereignty and Medievalism	John Ganim	Australian Literary Studies	26	3-4	2011-11-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cosmopolitanism-sovereignty-and-medievalism
data/ALS/counter-poetics-lyn-mccredden-26-2	doi	Counter-Poetics	Lyn McCredden	Australian Literary Studies	26	2	2011-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/counter-poetics
data/ALS/country-poetry-and-town-peter-porter-les-murray-9-1	doi	Country Poetry and Town Poetry: A Debate	Don Anderson, Les Murray, Peter Porter	Australian Literary Studies	9	1	1979-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/country-poetry-and-town-poetry-a-debate
data/ALS/creative-acts-archives-artifacts-christine-mcpaul-17-3	doi	Creative Acts: Archives, Artifacts and Australian Women’s Autobiographies	Christine McPaul	Australian Literary Studies	17	3	1996-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/creative-acts-archives-artifacts-and-australian-womens-autobiographies
data/ALS/criminal-transport-george-toby-r-benis-20-3	doi	Criminal Transport : George Barrington and the Colonial Cure	Toby R. Benis	Australian Literary Studies	20	3	2002-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/criminal-transport-george-barrington-and-the-colonial-cure
data/ALS/cultural-cringe-in-academe-deirdre-moore-22-1	doi	Cultural Cringe in Academe : Studying Literature in the 1940s	Deirdre Moore	Australian Literary Studies	22	1	2005-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cultural-cringe-in-academe-studying-literature-in-the-1940s
data/ALS/cultural-memory-in-postcolonial-graham-huggan-20-3	doi	Cultural Memory in Postcolonial Fiction : The Uses and Abuses of Ned Kelly	Graham Huggan	Australian Literary Studies	20	3	2002-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cultural-memory-in-postcolonial-fiction-the-uses-and-abuses-of-ned-kelly
data/ALS/cultural-pathology-what-ern-philip-mead-17-1	doi	Cultural Pathology: What Ern Malley Means	Philip Mead	Australian Literary Studies	17	1	1995-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cultural-pathology-what-ern-malley-means
data/ALS/current-history-looks-apocalyptic-david-carter-14-2	doi	‘Current History Looks Apocalyptic’ : Barnard Eldershaw, Utopia and the Literary Intellectual, 1930s-1940s	David Carter	Australian Literary Studies	14	2	1989-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/current-history-looks-apocalyptic-barnard-eldershaw-utopia-and-the-literary-intellectual-1930s-1940s
data/ALS/cutting-off-the-head-kim-wilkins-26-3-4	doi	‘Cutting off the Head of the King’ : Sovereignty, Feudalism, Fantasy	Kim Wilkins	Australian Literary Studies	26	3-4 - 	2011-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/cutting-off-the-head-of-the-king-sovereignty-feudalism-fantasy
data/ALS/daemonic-currents-in-dorothy-felicity-plunkett-25-1	doi	Daemonic Currents in Dorothy Porter’s Poetry	Felicity Plunkett	Australian Literary Studies	25	1	2010-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/daemonic-currents-in-dorothy-porters-poetry
data/ALS/dal-stivens-1911-1997-harry-payne-heseltine-18-2	doi	Dal Stivens (1911-1997) – A Tribute	Harry Payne Heseltine	Australian Literary Studies	18	2	1997-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/dal-stivens-1911-1997-a-tribute
data/ALS/damned-scamp-marcus-joan-poole-6-4	doi	‘Damned Scamp’ : Marcus Clarke or James Erskine Calder?	Joan Poole	Australian Literary Studies	6	4	1974-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/damned-scamp-marcus-clarke-or-james-erskine-calder
data/ALS/dancing-on-bits-of-nils-eskestad-20-2	doi	Dancing ‘on Bits of Paper’ : Les Murray’s Soundscapes	Nils Eskestad	Australian Literary Studies	20	2	2001-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/dancing-on-bits-of-paper-les-murrays-soundscapes
data/ALS/daniel-deniehy-a-frances-devlin-glass-9-3	doi	Daniel Deniehy : A Checklist of Writings and Speeches	Frances Devlin-Glass	Australian Literary Studies	9	3	1980-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/daniel-deniehy-a-checklist-of-writings-and-speeches
data/ALS/david-campbells-poetic-mind-dennis-robinson-11-4	doi	David Campbell’s Poetic Mind	Dennis Robinson	Australian Literary Studies	11	4	1984-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-campbells-poetic-mind
data/ALS/david-foster-david-foster-8-2	doi	David Foster	David Foster	Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-foster
data/ALS/david-ireland-david-ireland-8-2	doi	David Ireland	David Ireland	Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-ireland
data/ALS/david-irelands-prisoner-and-ken-gelder-9-4	doi	David Ireland’s ‘Prisoner’ and ‘The Flesheaters’	Ken Gelder	Australian Literary Studies	9	4	1980-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-irelands-prisoner-and-the-flesheaters
data/ALS/david-malouf-and-the-peter-bishop-10-4	doi	David Malouf and the Language of Exile	Peter Bishop	Australian Literary Studies	10	4	1982-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-malouf-and-the-language-of-exile
data/ALS/david-maloufs-childs-play-stephen-woods-13-3	doi	David Malouf’s Child’s Play and ‘The Death of the Author’	Stephen Woods	Australian Literary Studies	13	3	1988-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/david-maloufs-childs-play-and-the-death-of-the-author
