id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed.work	abstract
data/SRB/156	doi	Second Murders	Paul Auster	SRB	18		2014-06-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/paul-auster-report-from-interior/
data/SRB/157	doi	The Week In Review: 2014-06-13		SRB	18		2014-06-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-week-in-review-13-june-201/
data/SRB/158	doi	Bad Faith	Ronald Dworkin	SRB	18		2014-06-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/religion-without-god-ronald-dworkin/
data/SRB/159	doi	The novelistâ€™s revenge	Robert Hillman	SRB	18		2014-06-20	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/joyful-robert-hillman/
data/SRB/160	doi	The Week In Review: 2014-06-20		SRB	18		2014-06-20	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-20-june-2014/
data/SRB/161	doi	Listen	Maxine Beneba Clarke	SRB	18		2014-06-25	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/foreign-soil-maxine-beneba-clarke/
data/SRB/162	doi	Under New Management	Michael Mohammed Ahmad, Peter Polites and Luke Carman	SRB	18		2014-06-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/three-jerks-carman-ahmad-polites/
data/SRB/163	doi	Listen		SRB	18		2014-06-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/listen-correspondence/
data/SRB/164	doi	The Week In Review: 2014-06-27		SRB	18		2014-06-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-27-june-2014/
data/SRB/165	doi	Playing the Part, Telling the Tale	Melissa Gira Grant	SRB	19		2014-07-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/playing-whore-melissa-gira-grant/
data/SRB/166	doi	David Malouf: A Life in Letters	David Malouf and David Malouf	SRB	19		2014-07-04	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/david-malouf-earth-hour-first-place/
data/SRB/167	doi	Eimear McBride and Therese Ryder		SRB	19		2014-07-04	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-4-july-2014/
data/SRB/168	doi	Regimes of reading	John Frow	SRB	19		2014-07-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/practice-of-value-john-frow/
data/SRB/169	doi	Tony Birch World	Tony Birch	SRB	19		2014-07-11	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/tony-birch-the-promise/
data/SRB/170	doi	The Week In Review: 2014-07-11		SRB	19		2014-07-11	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-11-july-2014/
data/SRB/171	doi	The rules of Oulipo		SRB	19		2014-07-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/rules-oulipo/
data/SRB/172	doi	Sorry Iâ€™m late	Hermione Lee	SRB	19		2014-07-18	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/penelope-fitzgerald-life/
data/SRB/173	doi	Nadine Gordimer, the Melbourne Writers Festival		SRB	19		2014-07-18	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/18-july-2014-nadine-gordimer-melbourne-writers-festival-latest-srb/
data/SRB/174	doi	The abstractions of history	Thomas Piketty (translated by Arthur Goldhammer)	SRB	19		2014-07-22	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/capital-twenty-first-century-thomas-piketty/
data/SRB/175	doi	Go ape	Ceridwen Dovey	SRB	19		2014-07-25	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/only-animals-ceridwen-dovey/
data/SRB/176	doi	25 July 2014: Gordon Bennett, the Man Booker Prize		SRB	19		2014-07-25	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/25-july-2014-gordon-bennett-man-booker-prize/
data/SRB/177	doi	Stranger than we can imagine	Sasha Grishin	SRB	19		2014-07-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/australian-art-history-sasha-grishin/
data/SRB/178	doi	James Turrell's Within without: A User's Guide		SRB	20		2014-08-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/james-turrell-within-without/
data/SRB/179	doi	Innovative Libraries		SRB	20		2014-08-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/1-august-2014-innovative-libraries/
data/SRB/180	doi	Portrait of the Theorist as a Young Man	Evelyn Barish	SRB	20		2014-08-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/double-life-paul-de-man/
data/SRB/181	doi	Forms of surveillance	Stephen Parker and Charmian Brinson and Richard Dove	SRB	20		2014-08-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bertolt-brecht-literary-life/
data/SRB/182	doi	Biography Week		SRB	20		2014-08-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/8-august-2014-biography-week/
data/SRB/183	doi	Pityâ€™s cost	Elizabeth Harrower	SRB	20		2014-08-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/elizabeth-harrower-certain-circles/
data/SRB/184	doi	Earthly happenings	James I. Porter (editor) and Jane O. Newman (translator)	SRB	20		2014-08-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/auerbach-time-history-literature/
data/SRB/185	doi	Political memoirs		SRB	20		2014-08-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-15-august-2014/
data/SRB/186	doi	Going home singing: The Analects of Simon Leys		SRB	20		2014-08-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/analects-confucius-simon-leys/
data/SRB/187	doi	Week in review 15 August 2014: political memoirs		SRB	20		2014-08-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/correspondence-15-august-2014-political-memoirs/
data/SRB/188	doi	Monstrous Maternal	Clarice Lispector (translated by Stefan Tobler), Clarice Lispector (translated by Johnny Lorenz) and Clarice Lispector (translated by Benjamin Moser)	SRB	20		2014-08-22	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/clarice-lispector-shannon-burns/
data/SRB/189	doi	Statues with blind eyeballs	Laurence Aberhart and Glenn Barkley	SRB	20		2014-08-26	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/anzac-laurence-aberhart/
data/SRB/190	doi	Dancing and prancing		SRB	20		2014-08-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/dancing-prancing/
data/SRB/191	doi	An epic forgetting	Henry Reynolds and Nicholas Clements	SRB	20		2014-08-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/forgotten-war-black-war/
data/SRB/192	doi	29 August 2014: libraries doing it tough		SRB	20		2014-08-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-29-august-2014/
data/SRB/193	doi	Remote Viewing	Gerald Murnane	SRB	21		2014-09-02	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/million-windows-gerald-murnane/
data/SRB/194	doi	Arts in Alice Springs, Nobel Prize odds		SRB	21		2014-09-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/5-september-2014/
data/SRB/195	doi	Fiction as Alchemy: An extract from an interview with Gerald Murnane		SRB	21		2014-09-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/fiction-alchemy-interview-gerald-murnane/
data/SRB/196	doi	A living landscape	Saskia Beudel	SRB	21		2014-09-09	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/country-in-mind-saskia-beudel/
data/SRB/197	doi	Antarctica starts here	Favel Parrett	SRB	21		2014-09-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/when-night-comes-favel-parrett/
data/SRB/198	doi	Martin Harrison		SRB	21		2014-09-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/12-september-2014/
data/SRB/199	doi	Render it barely	Oliver Dennis (editor)	SRB	21		2014-09-16	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/collected-poems-lesbia-harford/
data/SRB/200	doi	Primavera and university deregulation		SRB	21		2014-09-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/19-september-2014-primavera-university-deregulation/
data/SRB/201	doi	The week in review 12 September 2014: Martin Harrison		SRB	21		2014-09-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/12-september-2014-correspondence/
data/SRB/202	doi	Comrade Tressellâ€™s Problem Novel		SRB	21		2014-09-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/comrade-tressells-problem-novel/
data/SRB/203	doi	Render it barely		SRB	21		2014-09-23	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/render-it-barely-correspondence/
data/SRB/204	doi	Intimate perspectives	Abbas El-Zein	SRB	21		2014-09-23	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/secret-maker-abbas-el-zein/
data/SRB/205	doi	To wit	Lorrie Moore	SRB	21		2014-09-26	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bark-lorrie-moore/
data/SRB/206	doi	Nussbaum's Political Emotions		SRB	21		2014-09-26	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/26-september-2014-nussbaum/
data/SRB/207	doi	Declivities and eminences	Erik Jensen	SRB	21		2014-09-30	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/acute-misfortune-adam-cullen-erik-jensen/
data/SRB/208	doi	The Wall, the Gate, the Balcony	Mark Henshaw and Mark Henshaw	SRB	22		2014-10-03	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/snow-kimono-mark-henshaw/
data/SRB/209	doi	The Harper Lee controversy		SRB	22		2014-10-03	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wir-3-october-2014/
data/SRB/210	doi	A user of masks	Geoffrey Lehmann	SRB	22		2014-10-07	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/poems-1957-2013-geoffrey-lehmann/
data/SRB/211	doi	Not for children?	Sonya Hartnett	SRB	22		2014-10-10	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/golden-boys-sonya-hartnett/
data/SRB/212	doi	The Nobel Prize and creative writing programs		SRB	22		2014-10-10	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/10-october-2014-nobel-prize-creative-writing-programs/
data/SRB/213	doi	Years of Lead	Leonardo Sciascia, Leonardo Sciascia and Leonardo Sciascia	SRB	22		2014-10-14	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/leonardo-sciascia-republished/
data/SRB/214	doi	The New Universal		SRB	22		2014-10-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/new-universal/
data/SRB/215	doi	Richard Flanagan's win, Barry Spurr's emails		SRB	22		2014-10-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/17-october-2014-richard-flanagans-win-barry-spurrs-emails/
data/SRB/216	doi	Heroes, Tombs and Street Names	Chris Andrews and MÃ³nica Maristain (translated by Kit Maude)	SRB	22		2014-10-21	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bolano-fiction-expanding-universe/
data/SRB/217	doi	Nobody should be afraid of his little bit of weirdness: A sideways look at Robert Walser		SRB	22		2014-10-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wayne-macauley-robert-walser/
data/SRB/218	doi	24 October 2014: art and money		SRB	22		2014-10-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/24-october-2014-art-money/
data/SRB/219	doi	Rise of the Ãœber-book	David Mitchell	SRB	22		2014-10-28	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bone-clocks-david-mitchell/
data/SRB/220	doi	Fully present, utterly connected	Joan London	SRB	22		2014-10-31	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/golden-age-joan-london/
data/SRB/221	doi	Higher Education		SRB	22		2014-10-31	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/31-october-2014/
data/SRB/222	doi	Editorâ€™s Cut: Notes on the Chinese publishing industry		SRB	23		2014-11-04	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/chinese-publishing-industry/
data/SRB/223	doi	In Hot Water	Sheng Keyi (translated by Shelly Bryant)	SRB	23		2014-11-07	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/death-fugue-sheng-keyi/
data/SRB/224	doi	Whitlam, Blanchett and Bolt		SRB	23		2014-11-07	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/7-november-2014/
data/SRB/225	doi	Years of lead		SRB	23		2014-11-10	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/years-lead-correspondence/
data/SRB/226	doi	A stake in the game	Noel Pearson	SRB	23		2014-11-11	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/noel-pearson-rightful-place/
data/SRB/227	doi	You Can't Kill Myths	Don Watson	SRB	23		2014-11-14	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-bush-don-watson/
data/SRB/228	doi	Bad Sex Award		SRB	23		2014-11-14	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/14-november-2014/
data/SRB/229	doi	Enter the swine	Wayne Macauley	SRB	23		2014-11-18	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/demons-wayne-macauley/
data/SRB/230	doi	Conceptual slippage	David Horner and Meredith Burgmann (editor)	SRB	23		2014-11-21	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/spy-catchers-dirty-secrets/
data/SRB/231	doi	21 November 2014: The Everything Change		SRB	23		2014-11-21	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/21-november-2014-everything-change/
data/SRB/232	doi	What it is to be human	Michel Faber	SRB	23		2014-11-25	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/book-of-strange-new-things/
data/SRB/233	doi	Sunflowers of a kind	Stephen Edgar and Stephen Edgar	SRB	23		2014-11-28	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/exhibits-sun-eldershaw-stephen-edgar/
data/SRB/234	doi	The Wall, the Gate, the Balcony		SRB	23		2014-11-28	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/wall-gate-balcony/
data/SRB/235	doi	Serial		SRB	23		2014-11-28	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/28-november-2014/
data/SRB/236	doi	The submerged moon	Colm TÃ³ibÃ­n	SRB	24		2014-12-02	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/nora-webster-colm-toibin/
data/SRB/237	doi	Undue process	Michael Mori	SRB	24		2014-12-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/michael-mori-company-of-cowards/
data/SRB/238	doi	Cuts to the ABC		SRB	24		2014-12-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/5-december-2014/
data/SRB/239	doi	Language and Love	Michael Mohammed Ahmad	SRB	24		2014-12-11	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/tribe-michael-mohammed-ahmad/
data/SRB/240	doi	The Prime Minister's Literary Awards		SRB	24		2014-12-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/12-december-2014-prime-ministers-literary-awards/
data/SRB/241	doi	Bold capitals, squiggly underline!!	Roz Chast	SRB	24		2014-12-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bold-capitals-squiggly-underline/
data/SRB/242	doi	Gut instinct	Helen Garner	SRB	24		2014-12-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/this-house-of-grief-helen-garner/
data/SRB/243	doi	19 December 2014: the book council		SRB	24		2014-12-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/19-december-2014-book-council/
data/SRB/244	doi	The Poet Tasters		SRB	25		2015-01-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/australian-poetry-reviewing/
data/SRB/245	doi	One unusual dude	James Booth	SRB	25		2015-01-30	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/philip-larkin-james-booth/
data/SRB/246	doi	The year ahead		SRB	25		2015-01-30	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/30-january-2015-year-ahead/
data/SRB/247	doi	The Poet Tasters		SRB	26		2015-02-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-poet-tasters-correspondence/
data/SRB/248	doi	Creature comforts	Paddy Oâ€™Reilly	SRB	26		2015-02-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-wonders-paddy-o-reilly/
data/SRB/249	doi	The same but different	Ben Lerner	SRB	26		2015-02-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/10-04-ben-lerner/
data/SRB/250	doi	Harper Lee		SRB	26		2015-02-06	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/6-february-2015-harper-lee/
data/SRB/251	doi	The same but different		SRB	26		2015-02-06	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-same-but-different-correspondence/
data/SRB/252	doi	Strengths and defects	Paul Kelly and Philip Chubb	SRB	26		2015-02-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/triumph-demise-power-failure/
data/SRB/253	doi	H is for Hinch	Bridget Griffen-Foley (Editor)	SRB	26		2015-02-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/companion-australian-media/
data/SRB/254	doi	Tony Abbott and Fifty Shades		SRB	26		2015-02-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/13-february-2015-tony-abbott-fifty-shades/
data/SRB/255	doi	Eternity is coming	Alain Badiou (translated by Bruno Bosteels)	SRB	26		2015-02-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/age-of-poets-alain-badiou/
data/SRB/256	doi	Nothing too serious	Peter Carey	SRB	26		2015-02-20	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/amnesia-peter-carey/
data/SRB/257	doi	Hebdo and satire		SRB	26		2015-02-20	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/20-february-2015-hebdo-satire/
data/SRB/258	doi	Neo- frivolous	Antal Szerb (translated by Len Rix)	SRB	26		2015-02-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/journey-by-moonlight-antal-szerb/
data/SRB/259	doi	20 February 2015: Hebdo and satire		SRB	26		2015-02-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/20-february-2015-hebdo-and-satire-correspondence/
data/SRB/260	doi	Ghosts of me	David Walsh	SRB	26		2015-02-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/a-bone-of-fact-david-walsh/
data/SRB/261	doi	Knausgaard and Breivik		SRB	26		2015-02-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/27-february-2015-knausgaard-breivik/
data/SRB/262	doi	If it no go so, it go near so	Marlon James	SRB	27		2015-03-03	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/marlon-james-brief-history-seven-killings/
data/SRB/263	doi	Great Poem Hoax		SRB	27		2015-03-06	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/gwen-harwood-poems/
data/SRB/264	doi	On The Stella Prize		SRB	27		2015-03-06	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/6-march-2015-ivor-indyk-stella-prize/
data/SRB/265	doi	Invisible giants	Garry Wills	SRB	27		2015-03-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/invisible-giants/
data/SRB/266	doi	As Opposed to What?	Fredric Jameson and Philip E. Wegner	SRB	27		2015-03-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/as-opposed-to-what/
data/SRB/267	doi	Ishiguro and Genre		SRB	27		2015-03-13	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/13-march-2015-ishiguro-and-genre/
data/SRB/268	doi	Rolling downhill	Robert Dessaix	SRB	27		2015-03-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/what-days-are-for-robert-dessaix/
data/SRB/269	doi	The catastrophe business	James Bradley	SRB	27		2015-03-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/clade-james-bradley/
data/SRB/270	doi	On novelists and poets		SRB	27		2015-03-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/20-march-2015-ivor-indyk-on-novelists-and-poets/
data/SRB/271	doi	Invaded, destroyed, rebuilt	Rachel Cusk	SRB	27		2015-03-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/outline-rachel-cusk/
data/SRB/272	doi	A glimmer in the darkness	Naomi Klein	SRB	27		2015-03-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/this-changes-everything-naomi-klein/
data/SRB/273	doi	Samuel Johnson and Critical Matters		SRB	27		2015-03-27	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/27-march-2015-samuel-johnson-and-critical-matters/
data/SRB/274	doi	A soulful longing	Amanda Lohrey	SRB	28		2015-04-07	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/short-history-richard-kline-amanda-lohrey/
data/SRB/275	doi	Rampant verbal flowering	joanne burns	SRB	28		2015-04-10	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/rampant-verbal-flowering/
data/SRB/276	doi	Kenneth Slessor and Time		SRB	28		2015-04-10	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/april-10-2015-kenneth-slessor-and-time/
data/SRB/277	doi	Beyond the skin	Abe KÅbÅ	SRB	28		2015-04-14	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/frontier-within-essays-abe-kobo/
data/SRB/278	doi	Edward O. Wilson and the Meaning of Existence		SRB	28		2015-04-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/17-april-2015-edward-o-wilson-and-the-meaning-of-existence/
data/SRB/279	doi	Not entirely innocent	Andrew Lynch, Nicola McGarrity and George Williams	SRB	28		2015-04-17	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/australias-anti-terrorism-laws/
data/SRB/280	doi	Across the face of the sun		SRB	28		2015-04-21	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/transit-of-venus-shirley-hazzard/
data/SRB/281	doi	Imperial Romance	Joan Beaumont and Douglas Newton	SRB	28		2015-04-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/broken-nation-hell-bent-great-war/
data/SRB/282	doi	Gig Ryan and difficulty		SRB	28		2015-04-24	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/24-april-2015-gig-ryan-and-difficulty/
data/SRB/283	doi	Perumal Murugan and the Politics of Literary Oppression		SRB	28		2015-04-28	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/perumal-murugan-and-the-politics-of-literary-oppression/
data/SRB/284	doi	The Man Who Knew Too Much	Scott Bevan	SRB	29		2015-05-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-man-who-knew-too-much/
data/SRB/285	doi	PEN and Freedom of Speech		SRB	29		2015-05-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/1-may-2015-pen-and-freedom-of-speech/
data/SRB/286	doi	1 May 2015: PEN and Freedom of Speech		SRB	29		2015-05-01	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/1-may-2015-pen-freedom-correspondence/
data/SRB/287	doi	Off with the pixies	Kazuo Ishiguro	SRB	29		2015-05-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-buried-giant-kazuo-ishiguro/
data/SRB/288	doi	Disciplined Hope	Nina Howe (editor)	SRB	29		2015-05-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/voice-still-heard-irving-howe/
data/SRB/289	doi	Simple Poems		SRB	29		2015-05-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/8-may-2015-simple-poems/
data/SRB/290	doi	The Man Who Knew Too Much		SRB	29		2015-05-08	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-man-who-knew-too-much-3/
data/SRB/291	doi	Widespeak	Les Murray	SRB	29		2015-05-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/waiting-for-the-past-les-murray/
data/SRB/292	doi	Ali Smith and Being Both		SRB	29		2015-05-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/15-may-2015-ali-smith-and-being-both/
data/SRB/293	doi	Philosophy in the round: Globes by Peter Sloterdijk	Peter Sloterdijk (translated by Weiland Hoban)	SRB	29		2015-05-15	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/globes-peter-sloterdijk-review/
data/SRB/294	doi	Dance to the Music of Crime	James Ellroy	SRB	29		2015-05-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/perfidia-james-ellroy/
data/SRB/295	doi	Betraying the Loch	Robert Macfarlane	SRB	29		2015-05-22	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/landmarks-robert-macfarlane-review/
data/SRB/296	doi	Patron Brandis		SRB	29		2015-05-22	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/22-may-2015-patron-brandis/
data/SRB/297	doi	Fear of life	Steve Toltz	SRB	29		2015-05-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/quicksand-steve-toltz/
data/SRB/298	doi	Formed and tested	Emily Bitto, S. J. Finn and S. A. Jones	SRB	29		2015-05-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/formed-and-tested/
data/SRB/299	doi	Outstanding Achievements in the Field of Excellence		SRB	29		2015-05-29	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/29-may-2015-outstanding-achievements-in-the-field-of-excellence/
data/SRB/300	doi	Wolf, Hall	Sarah Hall	SRB	30		2015-06-02	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/the-wolf-border-sarah-hall/
data/SRB/301	doi	Donâ€™t Go To Jolo - Part One		SRB	30		2015-06-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/dont-go-to-jolo/
data/SRB/302	doi	<em>i.m.</em> Jann Harry		SRB	30		2015-06-05	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/5-june-2015-i-m-jann-harry/
data/SRB/303	doi	A Test of Arms	Judith Beveridge	SRB	30		2015-06-09	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/devadattas-poems-judith-beveridge/
data/SRB/304	doi	Is It Fundable?	Tom McCarthy	SRB	30		2015-06-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/satin-island-tom-mccarthy/
data/SRB/305	doi	Bookaneers and Copyfights		SRB	30		2015-06-12	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/piracy-copyright/
data/SRB/306	doi	Philip Hodgins: Mettle		SRB	30		2015-06-16	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/philip-hodgins/
data/SRB/307	doi	Crossed Tracks	Martin Edmond	SRB	30		2015-06-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/battarbee-namatjira/
data/SRB/308	doi	Bloomsday		SRB	30		2015-06-19	pagerange	publisher	type	reviewed_work	http://sydneyreviewofbooks.com/bloomsday/
